MoleculeName	Type(Bond/Ring)	SMARTS	TorsionAngle	TorsionAngleScore	RingTorsion	RingTorsionScore	HeteroRingTorsion	HeteroRingTorsionScore	Category(Green/Orange/Red/Mixed)
C59391704      none	B	[CX3:1]=[CX3:2]!@[CH2:3][!#1:4]	-120.001	9.03499	-	-	-	-	G
C59391704      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	90.003	2.8728	-	-	-	-	G
C59391704      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	29.9944	0.412584	-	-	-	-	O
C59391704      none	B	[*:1]~[cX3:2]!@[NX2:3]~[*:4]	-60.0055	1.53044	-	-	-	-	O
C59391704      none	B	[*:1]~[CX3:2]!@[cX3:3]~[*:4]	-179.698	13.7809	-	-	-	-	G
C59391704      none	B	[aH1:1][c:2]([aH0])!@[SX2:3][!#1:4]	149.996	0.155642	-	-	-	-	R
C59391704      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	89.9981	2.8728	-	-	-	-	G
C59391704      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	89.9973	1.06654	-	-	-	-	G
C59391704      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00132044	63.7893	-	-	-	-	G
C59391704      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	30.0038	5.05437	-	-	-	-	G
C06245541      none	B	[cH1:1][c:2]([cH1])!@[NX3H1:3][C,c:4]	150	4.21084	-	-	-	-	G
C06245541      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-29.7268	1.93298	-	-	-	-	O
C06245541      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	180	11.4213	-	-	-	-	G
C06245541      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	0.269862	5.93199	-	-	-	-	G
C06245541      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	-159.968	1.85018	-	-	-	-	G
C06245541      none	B	[cH1:1][c:2]([cH1])!@[CX4H2:3][CX4:4]	-89.7209	11.9355	-	-	-	-	G
C06245541      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	-150	0.364964	-	-	-	-	O
C06245541      none	B	[cH1:1][c:2]([cH0])!@[CX3x0:3]=[NX2:4]	-149.727	0.0354484	-	-	-	-	G
C02188454      none	B	[a:1][c:2]!@[CX4H0:3][CX4:4]	-119.715	5.28723	-	-	-	-	G
C02188454      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	90.0106	7.24386	-	-	-	-	G
C02188454      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-40.0072	0.858878	-	-	-	-	O
C02188454      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-59.9977	1.39247	-	-	-	-	G
C02188454      none	B	[*:1]~[cX3:2]!@[NX2:3]~[*:4]	120.008	1.45599	-	-	-	-	O
C02188454      none	B	[cH0:1][c:2]([cH0])!@[CX3!r:3]=[NX2!r:4]	120.283	0.632911	-	-	-	-	O
C39885036      none	B	[c:1][c:2]!@[c:3][s,o,nX3H1:4]	150.003	2.6253	-	-	-	-	G
C39885036      none	B	[a:1][c:2]!@[CX3:3]=[CX3H0:4]	149.994	2.71301	-	-	-	-	G
C39885036      none	B	[a:1][a:2]!@[CX3:3]=[CX3H1:4]	-149.666	2.20165	-	-	-	-	O
C39885036      none	B	[c:1][c:2]!@[c:3][s,o,nX3H1:4]	179.973	12.4984	-	-	-	-	G
C24657558      none	B	[a:1][c:2]!@[CX4H1:3][H:4]	0.00487828	6.54616	-	-	-	-	G
C24657558      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	90.0063	7.24386	-	-	-	-	G
C24657558      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-79.9996	6.01214	-	-	-	-	G
C24657558      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	0.000868702	13.1253	-	-	-	-	G
C24657558      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	0.00193123	13.1253	-	-	-	-	G
C24657558      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	180	11.1654	-	-	-	-	G
C24657558      none	B	[cH0:1][c:2]!@[CX4H2:3][N,O,S:4]	-135.001	0.959233	-	-	-	-	G
C24657558      none	B	[O-:1][N+:2](=O)!@[c:3]([cH,nX2H0])[cH,nX2H0:4]	179.976	23.2156	-	-	-	-	G
C54643627      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	90.0104	1.26539	-	-	-	-	G
C54643627      none	B	[*:1]~[CX4:2]!@[CX3:3]~[*:4]	119.995	5.08437	-	-	-	-	G
C54643627      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	30.0108	0.412584	-	-	-	-	O
C54643627      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-80.0011	6.01214	-	-	-	-	G
C54643627      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	-89.7269	7.30446	-	-	-	-	G
C54643627      none	B	[a:1][a:2]!@[CX3:3]=[CX3H1:4]	20.0074	2.80466	-	-	-	-	G
C54643627      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	-0.00372644	74.4927	-	-	-	-	G
C54643627      none	B	[$(C=O):1][O:2]!@[CH2:3]~[C:4]	90.0011	4.53893	-	-	-	-	G
C54643627      none	B	[CX3:1]=[CX3:2]!@[CH2:3][OX2:4]	119.997	6.41221	-	-	-	-	G
C39404506      none	B	[a:1][c:2]!@[CX4H1:3][N,O:4]	166.848	2.01647	-	-	-	-	G
C39404506      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	29.9652	5.05437	-	-	-	-	G
C39404506      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00756234	63.7893	-	-	-	-	G
C39404506      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	119.994	0.613497	-	-	-	-	G
C39404506      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-59.9977	7.13757	-	-	-	-	G
C39404506      none	B	[aH1:1][c:2]([aH0])!@[SX2:3][!#1:4]	59.7269	1.24514	-	-	-	-	O
C39404506      none	B	[cH1:1][c:2]!@[c:3]([cH1])[nX2H0:4]	120.271	0.0514271	-	-	-	-	R
C12562569      none	B	[O-:1][N+:2](=O)!@[c:3]([cH0])[cH,nX2H0:4]	0.0178532	12.6374	-	-	-	-	G
C12562569      none	B	[a:1][a:2]!@[CX3:3]=[CX3H1:4]	120.003	1.12887	-	-	-	-	O
C12562569      none	B	[*^2:1]~[C^2:2]!@[C^2:3]~[*^2:4]	179.996	27.2239	-	-	-	-	G
C12562569      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	-149.994	0.364964	-	-	-	-	O
C12562569      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	-29.7265	1.93298	-	-	-	-	O
C12562569      none	B	[aH1:1][c:2]([aH1])!@[SX4:3][!#1:4]	-89.9988	12.5987	-	-	-	-	G
C12562569      none	B	[O-:1][N+:2](=O)!@[c:3]([cH0])[cH,nX2H0:4]	90.2723	0.274725	-	-	-	-	O
C12562569      none	B	[c:1][S:2](=O)(=O)!@[NX2H0-:3]-[*:4]	59.995	8.33333	-	-	-	-	G
C12562569      none	B	[$(S(=O)(=O)):1][NH0:2]!@[c:3]([cH1])[cH1:4]	-120.268	1.65289	-	-	-	-	G
C08721784      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	90.0039	4.86842	-	-	-	-	G
C08721784      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-134.731	2.23684	-	-	-	-	O
C08721784      none	B	[cH1:1][c:2]([$([cH0][OH1])])!@[CX3:3]=[NX2:4]	-0.00308121	0.652938	-	-	-	-	G
C08721784      none	B	[O-:1][N+:2](=O)!@[c:3]([cH0])[cH,nX2H0:4]	0.253305	12.6374	-	-	-	-	G
C08721784      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	150	0.447375	-	-	-	-	O
C08721784      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	150.282	1.85775	-	-	-	-	O
C08721784      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	-179.733	6.12375	-	-	-	-	G
C08721784      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	-179.726	6.12375	-	-	-	-	G
C06446085      none	B	[a:1][c:2]!@[CX4H1:3][a:4]	90.0127	4.22522	-	-	-	-	G
C06446085      none	B	[a:1][c:2]!@[CX4H1:3][a:4]	30.2883	2.22329	-	-	-	-	G
C06446085      none	B	[c:1][CX4:2]!@[CX3:3]=[O:4]	59.9913	1.75109	-	-	-	-	G
C06446085      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00612803	63.7893	-	-	-	-	G
C06446085      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH1])[cH1:4]	-29.9945	5.05437	-	-	-	-	G
C06446085      none	B	[cH1:1][c:2]([cH1])!@[O:3][c:4]	135.004	1.83993	-	-	-	-	G
C06446085      none	B	[cH1:1][c:2]([cH1])!@[O:3][c:4]	135.008	1.83993	-	-	-	-	G
C06446085      none	B	[cH1:1][c:2]([cH1])!@[O:3][c:4]	-44.7233	2.5759	-	-	-	-	G
C06446085      none	B	[cH1:1][c:2]([cH1])!@[O:3][c:4]	135.276	1.83993	-	-	-	-	G
C18243218      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	179.997	22.1548	-	-	-	-	G
C18243218      none	B	[NH1:1][CX4:2]!@[CX3:3]=[O:4]	179.998	3.23174	-	-	-	-	O
C18243218      none	B	[$(C=O):1][NX3H1:2]!@[CX4H1:3][H:4]	29.9994	9.46757	-	-	-	-	G
C18243218      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	0.00343795	74.4927	-	-	-	-	G
C18243218      none	B	[$(C=O):1][O:2]!@[CH2:3]~[C:4]	179.994	23.3458	-	-	-	-	G
C18243218      none	B	[OX2:1][CX4H2:2]!@[CX3:3]([$([NX3H1,NX3H2])])=[O:4]	-60.0063	0.714286	-	-	-	-	R
C18243218      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00087593	63.7893	-	-	-	-	G
C18243218      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH0]Cl)[cH:4]	30.2749	4.71698	-	-	-	-	G
C18243218      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00359541	63.7893	-	-	-	-	G
C18243218      none	B	[$([cH0]Cl):1][c:2]([cH1])!@[CX3:3]([NX3H1])=[O:4]	59.9998	9.83607	-	-	-	-	G
C02974324      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	-59.9909	12.2558	-	-	-	-	G
C02974324      none	B	[C:1][CX4:2]!@[CX3:3]=[O:4]	-60	2.40592	-	-	-	-	G
C02974324      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	180	11.1654	-	-	-	-	G
C02974324      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00149974	63.7893	-	-	-	-	G
C02974324      none	B	[$(C=O):1][NX3H1:2]!@[CX4H2:3][$([c]([cH,nX2H0])[cH,nX2H0]):4]	179.998	3.5443	-	-	-	-	G
C02974324      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	135.277	1.69481	-	-	-	-	O
C02974324      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	0.000746286	13.1253	-	-	-	-	G
C02974324      none	B	[!#1:1][CH2:2]!@[n:3][cH0:4]	-89.998	15.4696	-	-	-	-	G
C02974324      none	B	[!#1:1][CX4H2:2]!@[CX4H2:3][!#1:4]	179.999	58.554	-	-	-	-	G
C02974324      none	B	[$([CX3]([C])([H])):1]=[CX3:2]([C])!@[CH2:3][C:4]	59.9993	0.429185	-	-	-	-	R
C10000927      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	60.0007	12.3771	-	-	-	-	G
C10000927      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	60.0044	12.3771	-	-	-	-	G
C10000927      none	B	[NH1:1][CX4:2]!@[CX3:3]=[O:4]	-89.9984	0.352274	-	-	-	-	R
C10000927      none	B	[$(C=O):1][NX3H1:2]!@[CX4H1:3][H:4]	29.9983	9.46757	-	-	-	-	G
C10000927      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00315641	63.7893	-	-	-	-	G
C10000927      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	-59.999	0.223687	-	-	-	-	R
C10000927      none	B	[cH0:1][c:2]([cH0])!@[CX3!r:3]=[NX2!r:4]	-59.7281	0.632911	-	-	-	-	O
C10000927      none	B	[$([cH0]([CX3])):1][c:2]([cH1])!@[O:3][C:4]	150.001	0.462963	-	-	-	-	G
C10000927      none	B	[C:1][CX4H2:2]!@[OX2:3][c:4]	-150.001	1.28448	-	-	-	-	O
C10000927      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.000177603	63.7893	-	-	-	-	G
C10000927      none	B	[cH1:1][c:2]([cH1])!@[C:3]([NH1,NH2])=[O:4]	-153.001	8.78518	-	-	-	-	G
C08448904      none	B	[cH1:1][c:2]([cH1])!@[CX4H2:3][CX4:4]	-0.00763626	0.634038	-	-	-	-	R
C08448904      none	B	[c:1][c:2]!@[c:3][s,o,nX3H1:4]	160.295	3.02726	-	-	-	-	G
C08448904      none	B	[*:1]~[cX3:2]!@[NX2:3]~[*:4]	-120.003	1.40635	-	-	-	-	O
C08448904      none	B	[cH1:1][c:2]([$([cH0][OH1])])!@[CX3:3]=[NX2:4]	30.2796	0	-	-	-	-	R
C08448904      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	90.0091	4.86842	-	-	-	-	G
C08448904      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-89.732	5.18797	-	-	-	-	G
C03261794      none	B	[a:1][c:2]!@[CX4H0:3][CX4:4]	174.896	2.63027	-	-	-	-	G
C03261794      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	59.9907	0.650722	-	-	-	-	O
C03261794      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	29.9906	0.0796663	-	-	-	-	R
C03261794      none	B	[c:1][CX4H2:2]!@[OX2:3][C:4]	120.004	0.339506	-	-	-	-	G
C03261794      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	-149.731	1.39181	-	-	-	-	O
C16207229      none	B	[cH1:1][c:2]([cH1])!@[CX3:3]=[O:4]	0.0056414	14.2319	-	-	-	-	G
C16207229      none	B	[O:1][CX4:2]!@[CX3:3]=[O:4]	-0.0124773	13.789	-	-	-	-	G
C16207229      none	B	[$(C=O):1][O:2]!@[CH2:3]~[C:4]	180	23.3458	-	-	-	-	G
C16207229      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	0.00217596	74.4927	-	-	-	-	G
C16207229      none	B	[$([cH0]!@[*^2]):1][c:2]([cH1])!@[CX3:3]=[O:4]	179.998	12.7363	-	-	-	-	G
C16207229      none	B	[$([cH0]([CX3])):1][c:2]([cH1])!@[O:3][C:4]	150.003	0.462963	-	-	-	-	G
C16207229      none	B	[C:1][CX4H2:2]!@[OX2:3][c:4]	120.001	0.336913	-	-	-	-	R
C16207229      none	B	[OX2:1][CX4H2:2]!@[CX3:3]([$([NX3H1,NX3H2])])=[O:4]	-150.006	0.714286	-	-	-	-	O
C16207229      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.0113197	63.7893	-	-	-	-	G
C16207229      none	B	[$(C=O):1][NX3H1:2]!@[c:3]([cH0]F)[cH:4]	-29.7228	8.77193	-	-	-	-	G
C30735483      none	B	[C:1][CX4H2:2]!@[OX2:3][c:4]	150.002	0.884397	-	-	-	-	O
C30735483      none	B	[$([cH0]([CX3])):1][c:2]([cH1])!@[O:3][C:4]	-120.262	0.347222	-	-	-	-	R
C30735483      none	B	[cH1:1][c:2]([cH0])!@[CX3x0:3]=[NX2:4]	-119.716	0.106345	-	-	-	-	R
C30735483      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	179.995	29.4914	-	-	-	-	G
C30735483      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.0114744	63.7893	-	-	-	-	G
C30735483      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	-90.0018	1.11373	-	-	-	-	G
C30735483      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-90.0015	3.00607	-	-	-	-	G
C30735483      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	30.0116	0.412584	-	-	-	-	O
C30735483      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	29.999	0.412584	-	-	-	-	O
C30735483      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	179.999	11.1654	-	-	-	-	G
C30735483      none	B	[cH0:1][c:2]!@[CX4H2:3][N,O,S:4]	90.0047	7.74238	-	-	-	-	G
C03261800      none	B	[cH1:1][c:2]([cH1])!@[O:3][C:4]	-179.723	26.896	-	-	-	-	G
C03261800      none	B	[a:1][c:2]!@[CX4H0:3][CX4:4]	174.889	2.63027	-	-	-	-	G
C03261800      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	59.9732	0.650722	-	-	-	-	O
C03261800      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	29.9956	0.0796663	-	-	-	-	R
C03261800      none	B	[c:1][CX4H2:2]!@[OX2:3][C:4]	120	0.339506	-	-	-	-	G
C03261800      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	-149.731	1.39181	-	-	-	-	O
C35045593      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	89.9947	4.86842	-	-	-	-	G
C35045593      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-179.671	2.38722	-	-	-	-	O
C35045593      none	B	[*:1]~[cX3:2]!@[NX2:3]~[*:4]	-90.0037	2.13435	-	-	-	-	O
C35045593      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	29.9971	1.05249	-	-	-	-	G
C35045593      none	B	[a:1][c:2]!@[CX3:3]=[CX3H0:4]	-59.6746	3.49737	-	-	-	-	G
C35045593      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])([cH1])	30.2469	2.66597	-	-	-	-	O
C35045593      none	B	[c:1][c:2]!@[c:3]([cH0])[nX2H0:4]	-29.5177	5.06198	-	-	-	-	G
C00842932      none	B	[cH1:1][c:2]([cH1])!@[CX4H2:3][CX4:4]	-89.9746	11.9355	-	-	-	-	G
C00842932      none	B	[!#1:1][CX4H2:2]!@[CX4H2:3][!#1:4]	-60.0034	3.77933	-	-	-	-	G
C00842932      none	B	[O:1]=[CX3:2]([NH1])!@[CH2:3][C:4]	119.997	0.124533	-	-	-	-	O
C00842932      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	-0.00234401	63.7893	-	-	-	-	G
C00842932      none	B	[*:1]~[NX3:2]!@[NX3:3]~[*:4]	179.991	7.3164	-	-	-	-	G
C00842932      none	B	[a:1][a:2]!@[NX3:3][!#1:4]	150.001	1.85775	-	-	-	-	O
C00842932      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	-29.7341	1.80261	-	-	-	-	O
C00842932      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	-179.721	6.12375	-	-	-	-	G
C59680211      none	B	[c:1][cr6:2]!@[cr5:3][c:4]	-119.726	2.84915	-	-	-	-	G
C59680211      none	B	[cH1:1][a:2]([cH1])!@[a:3]([cH0])[cH0:4]	60.4292	5.86243	-	-	-	-	G
C59680211      none	B	[cH1:1][c:2]([cH1])!@[C:3]([NH1,NH2])=[O:4]	27.0042	8.08167	-	-	-	-	G
C59680211      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	0.00489457	63.7893	-	-	-	-	G
C59680211      none	B	[*:1]~[NX3:2]!@[NX2:3]~[*:4]	-60.0007	0.223687	-	-	-	-	R
C59680211      none	B	[*:1]~[CX3:2]!@[cX3:3]~[*:4]	-29.6939	2.32371	-	-	-	-	O
C59680211      none	B	[aH1:1][c:2]([aH0])!@[SX2:3][*R:4]	150	0.255102	-	-	-	-	R
C59680211      none	B	[aH1:1][c:2]([aH0])!@[SX2:3][*R:4]	29.996	3.82653	-	-	-	-	O
C33175283      none	B	[cH1:1][c:2]([cH1])!@[CX4H2:3][CX4:4]	-89.9763	11.9355	-	-	-	-	G
C33175283      none	B	[!#1:1][CX4H2:2]!@[CX4H2:3][!#1:4]	180	58.554	-	-	-	-	G
C33175283      none	B	[!#1:1][CH2:2]!@[n:3][cH0:4]	-89.7333	15.4696	-	-	-	-	G
C33175283      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-120.004	1.95977	-	-	-	-	G
C33175283      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	-59.999	7.13757	-	-	-	-	G
C33175283      none	B	[!#1:1][CX4:2]!@[CX3H0:3][!#1:4]	-30.0038	1.75844	-	-	-	-	G
C33175283      none	B	[*:1]~[cX3:2]!@[NX2:3]~[*:4]	90.3024	1.96062	-	-	-	-	O
C00956310      none	B	[*^2:1]~[C^2:2]([!H])!@[C^2:3]~[*^2:4]	-120	0.661024	-	-	-	-	G
C00956310      none	B	[a:1][c:2]!@[CX4H1:3][N,O:4]	-37.2358	4.29807	-	-	-	-	G
C00956310      none	B	[$(C=O):1][O:2]!@[c:3]~[*:4]	-120.003	4.76908	-	-	-	-	G
C00956310      none	B	[O:1]=[C:2]!@[O:3]~[!#1:4]	30.0008	0.0844276	-	-	-	-	R
C00956310      none	B	[s:1][c:2]([aX2,cH1])!@[CX3:3](O)=[O:4]	-0.00138676	31.1475	-	-	-	-	G
C00956310      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	0.000378943	74.4927	-	-	-	-	G
C00956310      none	B	[c:1][CX4H2:2]!@[OX2:3][C:4]	180	23.858	-	-	-	-	G
C00956310      none	B	[a:1][c:2]!@[CX4H2:3][!#1:4]	150.274	1.43221	-	-	-	-	O
C00949861      none	B	[CX3:1]=[CX3:2]!@[CH2:3][!#1:4]	120	8.78049	-	-	-	-	G
C00949861      none	B	[!#1:1][CH2:2]!@[n:3][cH0:4]	-89.6793	15.4696	-	-	-	-	G
C00949861      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	179.997	2.38722	-	-	-	-	O
C00949861      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	150.002	0.567303	-	-	-	-	O
C00949861      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	150.001	1.40678	-	-	-	-	G
C00949861      none	B	[!#1:1][CX4H2:2]!@[CX3:3]=[O:4]	-0.00355736	19.1789	-	-	-	-	G
C00949861      none	B	[O:1]=[CX3:2]!@[NX3H1:3][!#1:4]	180	2.24265	-	-	-	-	G
C00949861      none	B	[$(C=O):1][NX3H1:2]!@[c:3](s)[n:4]	-0.00333873	0.574713	-	-	-	-	R
C00949861      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-90.0065	5.18797	-	-	-	-	G
C00949861      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-89.7206	5.18797	-	-	-	-	G
C00949861      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-89.7209	5.18797	-	-	-	-	G
C41664147      none	B	[cH1,nX2H0:1][c:2]([cH1,nX2H0])!@[NX3r:3][*:4]	0.00497713	5.93199	-	-	-	-	G
C41664147      none	B	[cH0:1][c:2]([cH1])!@[CX3:3]=[O:4]	-29.9271	3.37484	-	-	-	-	G
C41664147      none	B	[cH0:1][c:2]!@[CX4H2:3][N,O,S:4]	90.0051	7.74238	-	-	-	-	G
C41664147      none	B	[!#1:1][CX4:2]!@[SX2:3][!#1:4]	179.995	11.1654	-	-	-	-	G
C41664147      none	B	[aH0:1][c:2]([aH0])!@[SX2:3][!#1:4]	-0.00241607	13.1253	-	-	-	-	G
C41664147      none	B	[cH1:1][a:2]([cH1])!@[a:3]([sX2,o,nX2H0,nX3H1:4])	-119.716	0.969173	-	-	-	-	R
C41664147      none	B	[!#1:1][CH2:2]!@[n:3][cH0:4]	90.002	14.7896	-	-	-	-	G
C41664147      none	B	[!#1:1][CX4:2]!@[CX4:3][!#1:4]	-63.3555	12.2558	-	-	-	-	G
C41664147      none	B	[O:1]=[C:2]!@[O:3]~[C:4]	-0.0767473	74.4927	-	-	-	-	G
C16450137      none	B	[cH0:1][c:2]!@[CX4H2:3][a:4]	-149.943	1.50555	-	-	-	-	O
C16450137      none	B	[a:1][c:2]!@[CX4H2:3][a:4]	-89.7368	5.18797	-	-	-	-	G
C16450137      none	B	[cH1:1][c:2]([$([cH0][OH1])])!@[CX3:3]=[NX2:4]	0.000401277	0.652938	-	-	-	-	G
